latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
62.3184,5.7257843,0.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),snowfall (cm),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),soil_temperature_0cm (°C)
2023-08-21T01:00,15.2,83,0.00,0.00,2.9,141,5.0,15.1
2023-08-21T02:00,14.8,82,0.00,0.00,2.9,141,4.7,15.1
2023-08-21T03:00,14.5,79,0.00,0.00,5.8,152,8.6,14.9
2023-08-21T04:00,14.5,84,0.00,0.00,0.7,312,1.8,14.9
2023-08-21T05:00,14.5,94,1.80,0.00,3.2,63,5.0,15.1
2023-08-21T06:00,14.7,96,0.50,0.00,3.6,37,5.4,15.4
2023-08-21T07:00,15.0,97,1.10,0.00,1.4,59,6.8,15.8
2023-08-21T08:00,15.6,93,0.00,0.00,4.0,36,6.8,16.2
2023-08-21T09:00,16.9,89,0.00,0.00,7.9,329,13.3,16.0
2023-08-21T10:00,17.0,87,0.00,0.00,8.3,300,15.5,16.5
2023-08-21T11:00,16.2,91,0.10,0.00,7.9,291,19.4,16.8
2023-08-21T12:00,18.4,90,0.00,0.00,6.1,319,12.6,16.7
2023-08-21T13:00,19.6,87,0.00,0.00,5.0,7,9.7,17.3
2023-08-21T14:00,20.7,76,0.00,0.00,7.2,324,14.8,17.5
2023-08-21T15:00,20.6,79,0.00,0.00,7.2,309,15.1,17.4
2023-08-21T16:00,20.7,79,0.00,0.00,4.7,315,16.9,17.0
2023-08-21T17:00,20.4,80,0.00,0.00,4.0,323,9.7,17.1
2023-08-21T18:00,19.7,81,0.00,0.00,4.7,10,8.6,16.5
2023-08-21T19:00,17.7,89,0.00,0.00,5.4,33,9.4,15.9
2023-08-21T20:00,16.6,93,0.00,0.00,4.0,10,9.0,15.4
2023-08-21T21:00,15.9,95,0.00,0.00,2.9,25,5.8,15.0
2023-08-21T22:00,15.7,95,0.00,0.00,2.9,78,5.4,14.7
2023-08-21T23:00,15.9,90,0.00,0.00,4.7,121,6.8,14.4
2023-08-22T00:00,15.7,81,0.00,0.00,8.3,156,12.2,14.8
2023-08-22T01:00,15.5,76,0.00,0.00,10.4,156,15.8,14.7
2023-08-22T02:00,15.4,75,0.00,0.00,9.7,159,15.8,14.6
2023-08-22T03:00,15.3,73,0.00,0.00,8.6,153,14.8,14.3
2023-08-22T04:00,15.3,73,0.00,0.00,9.0,157,15.1,14.4
2023-08-22T05:00,15.2,73,0.00,0.00,6.5,148,14.0,14.6
2023-08-22T06:00,15.5,74,0.00,0.00,6.8,128,10.8,15.1
2023-08-22T07:00,16.3,71,0.00,0.00,8.3,133,14.0,15.8
2023-08-22T08:00,17.6,66,0.00,0.00,9.0,134,15.8,16.3
2023-08-22T09:00,18.4,62,0.00,0.00,8.3,126,15.5,16.6
2023-08-22T10:00,19.5,58,0.00,0.00,4.7,103,14.4,16.4
2023-08-22T11:00,20.0,61,0.00,0.00,5.8,332,13.7,16.9
2023-08-22T12:00,19.7,63,0.00,0.00,8.6,9,17.6,17.8
2023-08-22T13:00,19.3,60,0.00,0.00,9.7,4,20.2,17.6
2023-08-22T14:00,20.0,61,0.00,0.00,9.0,317,18.4,17.8
2023-08-22T15:00,19.6,65,0.00,0.00,10.1,303,18.0,17.5
2023-08-22T16:00,19.6,64,0.00,0.00,10.8,314,19.1,17.5
2023-08-22T17:00,18.4,67,0.00,0.00,6.1,328,18.4,16.8
2023-08-22T18:00,17.4,88,2.50,0.00,5.0,231,11.2,16.4
2023-08-22T19:00,16.4,79,0.30,0.00,3.2,192,6.5,16.0
2023-08-22T20:00,15.6,80,0.00,0.00,4.0,188,6.5,15.8
2023-08-22T21:00,15.3,85,0.00,0.00,4.7,118,7.6,15.5
2023-08-22T22:00,15.2,86,0.40,0.00,4.0,88,5.8,15.4
2023-08-22T23:00,15.3,92,0.60,0.00,6.8,121,10.4,15.4
2023-08-23T00:00,15.2,92,0.70,0.00,9.7,158,16.9,15.5
2023-08-23T01:00,15.4,90,0.30,0.00,7.2,156,15.8,15.4
2023-08-23T02:00,15.3,91,0.20,0.00,4.0,155,11.2,15.4
2023-08-23T03:00,15.1,92,0.20,0.00,9.7,138,14.8,15.3
2023-08-23T04:00,14.7,94,4.80,0.00,9.7,154,16.6,15.2
2023-08-23T05:00,14.6,96,7.10,0.00,9.0,139,16.6,15.3
2023-08-23T06:00,14.7,96,4.50,0.00,9.4,130,14.4,15.3
2023-08-23T07:00,14.8,96,0.80,0.00,10.4,137,15.8,15.5
2023-08-23T08:00,15.2,95,1.10,0.00,9.4,147,16.2,15.6
2023-08-23T09:00,15.9,95,1.30,0.00,9.4,144,16.6,15.6
2023-08-23T10:00,16.1,98,5.00,0.00,9.4,296,14.8,15.9
2023-08-23T11:00,15.6,96,3.50,0.00,13.0,278,20.2,15.8
2023-08-23T12:00,15.2,96,0.80,0.00,17.3,287,26.6,15.7
2023-08-23T13:00,15.4,96,0.20,0.00,11.9,294,18.7,15.7
2023-08-23T14:00,15.4,94,0.30,0.00,17.6,281,27.0,15.4
2023-08-23T15:00,14.9,89,0.10,0.00,16.9,276,31.7,15.5
2023-08-23T16:00,15.5,82,0.00,0.00,14.0,277,24.8,15.5
2023-08-23T17:00,14.6,75,0.00,0.00,13.3,274,23.4,15.2
2023-08-23T18:00,14.3,77,0.00,0.00,10.4,275,21.2,15.1
2023-08-23T19:00,13.3,81,0.00,0.00,7.6,273,18.0,14.8
2023-08-23T20:00,13.7,85,0.00,0.00,5.0,245,11.5,14.6
2023-08-23T21:00,13.5,88,0.00,0.00,6.1,161,9.4,14.4
2023-08-23T22:00,13.1,86,0.00,0.00,7.9,162,12.2,14.3
2023-08-23T23:00,13.0,85,0.00,0.00,9.0,167,13.3,14.0
2023-08-24T00:00,13.3,85,0.00,0.00,9.0,164,14.0,13.6
2023-08-24T01:00,13.3,81,0.00,0.00,7.9,162,13.0,13.4
2023-08-24T02:00,13.4,80,0.00,0.00,9.4,152,14.0,13.2
2023-08-24T03:00,13.2,83,0.00,0.00,9.7,160,15.5,12.9
2023-08-24T04:00,12.9,82,0.00,0.00,9.4,160,14.4,12.8
2023-08-24T05:00,12.7,80,0.00,0.00,8.3,157,14.4,13.0
2023-08-24T06:00,12.2,79,0.00,0.00,10.8,149,16.6,13.8
2023-08-24T07:00,12.7,76,0.00,0.00,9.7,141,15.8,14.5
2023-08-24T08:00,13.9,71,0.00,0.00,8.3,134,15.5,14.9
2023-08-24T09:00,15.7,69,0.00,0.00,1.4,108,14.0,15.2
2023-08-24T10:00,16.7,71,0.00,0.00,4.3,279,11.5,15.5
2023-08-24T11:00,16.7,73,0.00,0.00,8.3,10,16.6,15.7
2023-08-24T12:00,16.6,75,0.00,0.00,10.8,18,20.2,16.2
2023-08-24T13:00,16.1,75,0.00,0.00,11.9,18,22.0,16.3
2023-08-24T14:00,15.9,71,0.00,0.00,12.2,13,22.3,16.2
2023-08-24T15:00,15.6,77,0.00,0.00,14.0,12,24.1,15.8
2023-08-24T16:00,16.3,79,0.00,0.00,15.1,16,25.6,15.7
2023-08-24T17:00,16.0,78,0.00,0.00,15.8,22,25.9,15.4
2023-08-24T18:00,15.6,78,0.00,0.00,14.4,29,25.6,15.0
2023-08-24T19:00,15.0,81,0.00,0.00,11.2,30,22.7,14.5
2023-08-24T20:00,14.3,85,0.00,0.00,9.0,22,17.6,14.1
2023-08-24T21:00,13.8,88,0.00,0.00,6.8,18,14.0,14.0
2023-08-24T22:00,13.3,90,0.00,0.00,3.6,352,9.7,13.6
2023-08-24T23:00,12.7,92,0.00,0.00,2.9,62,5.8,13.9
2023-08-25T00:00,12.3,94,0.00,0.00,4.0,66,6.1,14.0
2023-08-25T01:00,12.5,96,0.00,0.00,3.6,66,5.4,14.1
2023-08-25T02:00,12.5,94,0.00,0.00,4.3,64,6.1,14.0
2023-08-25T03:00,12.7,91,0.00,0.00,4.7,71,6.5,13.9
2023-08-25T04:00,12.7,90,0.00,0.00,3.6,79,4.7,13.8
2023-08-25T05:00,12.8,87,0.00,0.00,3.6,70,5.8,13.9
2023-08-25T06:00,13.0,85,0.00,0.00,4.0,80,5.8,14.4
2023-08-25T07:00,14.8,85,0.00,0.00,3.2,83,6.1,14.8
2023-08-25T08:00,15.8,77,0.00,0.00,3.6,85,6.8,15.4
2023-08-25T09:00,15.9,71,0.00,0.00,4.7,106,7.9,16.2
2023-08-25T10:00,17.1,74,0.00,0.00,6.5,41,11.2,16.1
2023-08-25T11:00,17.7,74,0.00,0.00,6.1,51,11.2,16.2
2023-08-25T12:00,18.1,76,0.00,0.00,5.8,61,10.1,16.1
2023-08-25T13:00,18.6,70,0.00,0.00,3.2,61,12.2,16.2
2023-08-25T14:00,18.9,69,0.00,0.00,3.6,110,7.2,16.2
2023-08-25T15:00,19.2,67,0.00,0.00,5.4,133,9.0,16.1
2023-08-25T16:00,18.5,77,0.00,0.00,2.5,136,4.7,15.8
2023-08-25T17:00,18.1,73,0.00,0.00,5.8,146,9.0,15.4
2023-08-25T18:00,17.3,77,0.00,0.00,5.8,125,9.7,15.2
2023-08-25T19:00,16.9,78,0.00,0.00,4.0,153,5.8,14.9
2023-08-25T20:00,16.3,73,0.00,0.00,4.7,156,7.2,14.6
2023-08-25T21:00,15.1,74,0.00,0.00,5.8,138,8.3,14.3
2023-08-25T22:00,13.7,79,0.00,0.00,4.7,131,6.5,14.2
2023-08-25T23:00,15.4,77,0.00,0.00,7.9,144,11.5,14.0
2023-08-26T00:00,15.2,76,0.00,0.00,7.2,146,12.2,14.1
2023-08-26T01:00,14.3,77,0.00,0.00,6.8,141,9.7,14.2
2023-08-26T02:00,13.6,77,0.00,0.00,4.7,161,9.4,14.0
2023-08-26T03:00,13.2,74,0.00,0.00,4.3,161,6.8,14.0
2023-08-26T04:00,13.0,77,0.00,0.00,2.9,111,4.7,13.8
2023-08-26T05:00,12.9,79,0.00,0.00,4.3,104,5.8,13.9
2023-08-26T06:00,13.3,78,0.00,0.00,5.4,95,7.2,14.4
2023-08-26T07:00,14.3,78,0.00,0.00,4.7,80,7.2,15.1
2023-08-26T08:00,14.9,71,0.00,0.00,6.1,104,10.1,15.5
2023-08-26T09:00,17.8,62,0.00,0.00,5.4,101,10.8,16.1
2023-08-26T10:00,17.8,65,0.00,0.00,4.7,33,9.7,16.6
2023-08-26T11:00,19.5,65,0.00,0.00,4.3,46,9.0,17.0
2023-08-26T12:00,20.2,68,0.00,0.00,6.5,38,11.5,17.6
2023-08-26T13:00,19.8,71,0.00,0.00,7.2,30,12.6,17.8
2023-08-26T14:00,19.9,69,0.00,0.00,7.6,23,13.0,17.7
2023-08-26T15:00,20.1,70,0.00,0.00,6.1,10,12.6,17.5
2023-08-26T16:00,20.0,75,0.00,0.00,4.0,40,11.5,17.0
2023-08-26T17:00,19.4,78,0.00,0.00,3.2,41,6.5,16.7
2023-08-26T18:00,18.8,79,0.00,0.00,1.4,165,5.8,16.1
2023-08-26T19:00,17.0,82,0.00,0.00,2.9,315,5.0,15.1
2023-08-26T20:00,15.7,88,0.00,0.00,2.2,331,4.3,14.4
2023-08-26T21:00,14.8,90,0.00,0.00,1.8,336,3.2,13.9
2023-08-26T22:00,14.1,93,0.00,0.00,1.1,62,3.6,13.7
2023-08-26T23:00,13.5,94,0.00,0.00,1.8,17,2.9,13.5
2023-08-27T00:00,13.0,90,0.00,0.00,3.2,313,4.3,13.3
2023-08-27T01:00,12.8,89,0.00,0.00,3.2,326,4.3,13.2
2023-08-27T02:00,12.1,92,0.00,0.00,4.0,303,5.4,13.1
2023-08-27T03:00,12.5,97,0.00,0.00,10.1,280,15.5,13.2
2023-08-27T04:00,12.5,98,0.00,0.00,7.6,312,18.4,13.4
2023-08-27T05:00,12.0,100,0.00,0.00,7.9,313,12.6,13.6
2023-08-27T06:00,12.2,98,0.00,0.00,10.8,298,17.3,14.2
2023-08-27T07:00,13.2,94,0.00,0.00,11.5,295,22.3,14.6
2023-08-27T08:00,14.5,91,0.00,0.00,8.6,313,18.4,14.8
2023-08-27T09:00,15.4,87,0.00,0.00,11.2,305,18.7,14.8
2023-08-27T10:00,15.6,88,0.00,0.00,14.0,298,23.0,14.7
2023-08-27T11:00,15.6,90,0.00,0.00,15.1,292,24.8,14.7
2023-08-27T12:00,13.0,94,0.50,0.00,15.1,287,24.1,14.9
2023-08-27T13:00,12.8,94,1.30,0.00,14.8,287,25.2,14.8
2023-08-27T14:00,13.8,95,0.70,0.00,15.5,283,23.4,14.7
2023-08-27T15:00,13.6,95,0.60,0.00,14.4,285,23.4,14.5
2023-08-27T16:00,13.7,92,0.60,0.00,16.9,284,27.7,14.5
2023-08-27T17:00,13.7,94,0.40,0.00,16.6,284,25.9,14.4
2023-08-27T18:00,13.7,95,0.90,0.00,17.3,281,26.3,14.4
2023-08-27T19:00,13.7,94,1.20,0.00,20.5,277,31.3,14.4
2023-08-27T20:00,13.8,94,1.50,0.00,21.2,274,33.8,14.4
2023-08-27T21:00,13.6,94,1.10,0.00,20.5,273,32.4,14.3
2023-08-27T22:00,13.6,94,1.10,0.00,17.3,271,31.0,14.3
2023-08-27T23:00,13.5,93,0.80,0.00,19.4,271,31.3,14.3
2023-08-28T00:00,13.4,92,0.80,0.00,14.0,257,30.2,14.6
2023-08-28T01:00,13.4,92,1.00,0.00,22.3,269,34.6,14.6
2023-08-28T02:00,13.3,92,1.10,0.00,18.7,266,34.2,14.6
2023-08-28T03:00,13.0,91,0.60,0.00,16.2,253,28.4,14.4
2023-08-28T04:00,13.2,91,0.40,0.00,16.6,253,25.6,14.4
2023-08-28T05:00,13.1,92,0.70,0.00,22.0,268,34.9,14.4
2023-08-28T06:00,13.1,91,0.60,0.00,23.0,271,35.3,14.4
2023-08-28T07:00,13.1,91,0.60,0.00,20.9,275,37.4,14.5
2023-08-28T08:00,13.2,92,0.40,0.00,21.2,274,32.4,14.7
2023-08-28T09:00,13.3,92,0.50,0.00,19.4,271,32.8,14.8
2023-08-28T10:00,13.2,88,0.60,0.00,18.4,270,32.4,14.6
2023-08-28T11:00,13.0,88,0.20,0.00,17.3,271,30.2,14.7
2023-08-28T12:00,13.2,89,0.30,0.00,13.7,266,25.9,14.6
2023-08-28T13:00,13.7,87,0.40,0.00,12.2,255,23.8,14.5
2023-08-28T14:00,13.8,87,0.10,0.00,11.2,255,19.1,14.5
2023-08-28T15:00,14.0,82,0.00,0.00,14.0,263,22.0,14.5
2023-08-28T16:00,14.1,76,0.00,0.00,13.7,273,30.6,14.6
2023-08-28T17:00,14.2,80,0.00,0.00,7.6,237,22.0,14.5
2023-08-28T18:00,14.2,83,0.00,0.00,6.1,192,13.0,14.3
2023-08-28T19:00,13.9,87,0.00,0.00,6.5,160,10.8,14.1
2023-08-28T20:00,13.7,85,0.00,0.00,9.0,160,13.7,14.1
2023-08-28T21:00,13.3,83,0.00,0.00,9.7,161,15.1,14.0
2023-08-28T22:00,12.7,83,0.00,0.00,11.2,173,17.6,14.1
2023-08-28T23:00,12.7,82,0.00,0.00,11.5,182,18.4,14.2
2023-08-29T00:00,13.4,82,0.10,0.00,10.1,193,19.1,14.0
2023-08-29T01:00,13.3,82,0.00,0.00,9.4,177,21.2,13.9
2023-08-29T02:00,13.2,90,1.10,0.00,6.1,200,14.4,13.9
2023-08-29T03:00,13.2,92,0.10,0.00,3.6,195,9.7,13.7
2023-08-29T04:00,12.5,90,0.00,0.00,7.9,177,11.9,13.8
2023-08-29T05:00,12.4,89,0.00,0.00,7.2,160,12.6,13.9
2023-08-29T06:00,12.4,88,0.00,0.00,10.4,152,16.2,13.9
2023-08-29T07:00,12.9,83,0.00,0.00,11.5,151,18.4,14.4
2023-08-29T08:00,13.5,78,0.00,0.00,10.1,148,18.4,14.6
2023-08-29T09:00,14.9,71,0.00,0.00,7.2,152,17.3,15.0
2023-08-29T10:00,15.3,68,0.00,0.00,4.7,297,13.0,15.3
2023-08-29T11:00,15.8,67,0.00,0.00,10.8,318,19.8,15.4
2023-08-29T12:00,16.4,66,0.00,0.00,9.7,312,20.2,15.3
2023-08-29T13:00,16.6,68,0.00,0.00,11.5,313,23.4,15.2
2023-08-29T14:00,16.5,74,0.00,0.00,14.0,296,23.8,15.2
2023-08-29T15:00,16.6,77,0.00,0.00,14.4,291,23.4,15.3
2023-08-29T16:00,16.4,78,0.00,0.00,10.4,285,18.7,15.2
2023-08-29T17:00,15.4,79,0.00,0.00,9.7,286,18.0,14.8
2023-08-29T18:00,14.9,80,0.00,0.00,4.7,303,15.1,14.6
2023-08-29T19:00,14.5,81,0.00,0.00,4.0,29,10.4,14.2
2023-08-29T20:00,14.2,85,0.00,0.00,4.0,69,7.9,13.8
2023-08-29T21:00,13.9,88,0.00,0.00,2.5,135,6.5,13.7
2023-08-29T22:00,13.4,90,0.00,0.00,2.5,142,5.4,13.5
2023-08-29T23:00,12.5,89,0.00,0.00,1.8,195,4.3,13.0
2023-08-30T00:00,11.6,88,0.00,0.00,1.8,61,3.2,12.7
2023-08-30T01:00,11.4,92,0.00,0.00,4.0,129,5.8,12.6
2023-08-30T02:00,11.8,90,0.00,0.00,4.0,139,5.8,12.4
2023-08-30T03:00,11.6,89,0.00,0.00,1.8,129,5.8,12.1
2023-08-30T04:00,11.4,91,0.00,0.00,1.8,95,4.3,12.1
2023-08-30T05:00,11.3,92,0.00,0.00,0.7,224,2.9,12.3
2023-08-30T06:00,11.9,91,0.00,0.00,2.2,213,3.2,13.3
2023-08-30T07:00,12.7,87,0.00,0.00,2.9,251,5.4,13.7
2023-08-30T08:00,13.6,81,0.00,0.00,6.5,26,12.2,14.1
2023-08-30T09:00,14.4,79,0.00,0.00,8.6,34,15.8,14.7
2023-08-30T10:00,15.2,76,0.00,0.00,9.7,24,18.4,15.3
2023-08-30T11:00,16.5,76,0.00,0.00,11.9,17,21.6,15.7
2023-08-30T12:00,16.6,80,0.00,0.00,15.5,15,27.0,16.0
2023-08-30T13:00,16.5,82,0.00,0.00,17.6,14,29.9,16.1
2023-08-30T14:00,16.7,82,0.00,0.00,19.1,16,32.0,16.1
2023-08-30T15:00,17.0,83,0.00,0.00,18.0,15,29.9,16.1
2023-08-30T16:00,16.9,83,0.00,0.00,18.4,16,31.3,15.8
2023-08-30T17:00,16.4,84,0.00,0.00,15.1,17,29.9,15.3
2023-08-30T18:00,14.3,85,0.00,0.00,11.2,17,26.3,15.0
2023-08-30T19:00,13.5,87,0.00,0.00,7.2,14,18.0,14.3
2023-08-30T20:00,12.6,91,0.00,0.00,6.5,353,11.2,14.0
2023-08-30T21:00,13.4,93,0.00,0.00,4.3,313,10.1,13.6
2023-08-30T22:00,12.3,94,0.00,0.00,4.0,284,7.2,13.3
2023-08-30T23:00,11.7,95,0.00,0.00,4.0,284,6.1,12.9
2023-08-31T00:00,11.8,95,0.00,0.00,2.9,252,5.8,13.0
2023-08-31T01:00,11.4,95,0.00,0.00,3.6,274,5.4,13.0
2023-08-31T02:00,11.0,97,0.00,0.00,3.2,267,5.8,12.9
2023-08-31T03:00,10.8,96,0.00,0.00,4.3,288,6.8,12.9
2023-08-31T04:00,10.9,96,0.00,0.00,3.2,345,7.6,12.9
2023-08-31T05:00,11.2,96,0.00,0.00,3.2,32,6.5,13.3
2023-08-31T06:00,12.2,95,0.00,0.00,2.9,11,6.8,13.6
2023-08-31T07:00,13.1,90,0.00,0.00,8.6,39,14.8,14.2
2023-08-31T08:00,14.0,85,0.00,0.00,11.5,26,19.4,14.7
2023-08-31T09:00,14.8,82,0.00,0.00,14.4,19,24.5,15.1
2023-08-31T10:00,15.2,81,0.00,0.00,16.6,18,28.1,15.4
2023-08-31T11:00,15.8,81,0.00,0.00,17.6,17,29.9,15.7
2023-08-31T12:00,16.1,81,0.00,0.00,19.1,16,32.0,15.9
2023-08-31T13:00,16.4,81,0.00,0.00,20.9,17,34.9,15.9
2023-08-31T14:00,16.0,80,0.00,0.00,20.9,16,34.9,15.8
2023-08-31T15:00,16.0,81,0.00,0.00,20.9,19,35.3,15.6
2023-08-31T16:00,15.6,82,0.00,0.00,21.2,19,34.9,15.4
2023-08-31T17:00,15.3,83,0.00,0.00,19.1,20,34.9,15.0
2023-08-31T18:00,15.0,84,0.00,0.00,15.1,19,27.7,14.6
2023-08-31T19:00,14.5,85,0.00,0.00,14.8,25,24.1,14.1
2023-08-31T20:00,14.2,84,0.00,0.00,11.9,38,23.0,14.0
2023-08-31T21:00,14.4,84,0.00,0.00,9.4,32,17.6,13.9
2023-08-31T22:00,14.4,85,0.00,0.00,8.3,40,15.1,13.7
2023-08-31T23:00,14.2,86,0.00,0.00,6.5,41,13.7,13.6
2023-09-01T00:00,14.3,87,0.00,0.00,4.7,46,9.4,13.3
2023-09-01T01:00,13.6,87,0.00,0.00,1.4,92,8.3,13.0
2023-09-01T02:00,13.6,88,0.00,0.00,3.2,303,5.8,13.1
2023-09-01T03:00,13.3,93,0.00,0.00,4.0,124,7.2,13.5
2023-09-01T04:00,12.7,93,0.00,0.00,2.2,181,7.2,13.4
2023-09-01T05:00,12.6,91,0.40,0.00,14.0,14,22.3,13.4
2023-09-01T06:00,12.6,87,0.70,0.00,16.9,9,26.6,13.7
2023-09-01T07:00,13.8,86,0.20,0.00,19.8,8,31.7,13.9
2023-09-01T08:00,14.3,81,0.00,0.00,20.5,19,32.4,14.0
2023-09-01T09:00,14.4,78,0.00,0.00,16.2,15,28.4,14.2
2023-09-01T10:00,14.6,75,0.00,0.00,14.0,7,26.3,14.3
2023-09-01T11:00,14.6,73,0.00,0.00,12.6,5,23.0,14.3
2023-09-01T12:00,14.8,73,0.00,0.00,14.4,14,24.1,14.4
2023-09-01T13:00,14.9,71,0.00,0.00,14.0,10,24.5,14.7
2023-09-01T14:00,14.6,69,0.00,0.00,13.0,10,23.8,14.8
2023-09-01T15:00,15.2,68,0.00,0.00,14.0,15,25.2,14.7
2023-09-01T16:00,14.9,68,0.00,0.00,12.6,13,24.5,14.5
2023-09-01T17:00,14.4,68,0.00,0.00,11.5,15,21.6,14.2
2023-09-01T18:00,14.0,70,0.00,0.00,8.6,15,18.4,13.6
2023-09-01T19:00,13.6,72,0.00,0.00,5.4,337,14.0,12.6
2023-09-01T20:00,12.9,75,0.00,0.00,5.4,292,8.6,12.1
2023-09-01T21:00,12.9,78,0.00,0.00,5.0,270,7.9,11.9
2023-09-01T22:00,12.4,79,0.00,0.00,5.4,255,8.6,11.7
2023-09-01T23:00,11.6,80,0.00,0.00,5.4,260,7.9,11.5
2023-09-02T00:00,11.0,82,0.00,0.00,6.1,257,8.3,11.3
2023-09-02T01:00,10.4,83,0.00,0.00,4.0,231,8.3,11.3
2023-09-02T02:00,10.1,89,0.00,0.00,4.0,189,6.8,11.7
2023-09-02T03:00,10.6,91,0.00,0.00,2.9,194,6.1,11.8
2023-09-02T04:00,10.5,91,0.00,0.00,5.0,171,7.2,12.0
2023-09-02T05:00,10.3,90,0.00,0.00,5.4,170,8.3,12.1
2023-09-02T06:00,11.3,87,0.00,0.00,8.6,171,13.0,12.6
2023-09-02T07:00,12.3,83,0.00,0.00,7.2,132,13.7,13.2
2023-09-02T08:00,13.1,81,0.00,0.00,6.8,126,12.6,13.5
2023-09-02T09:00,13.7,83,0.30,0.00,4.7,42,11.9,14.4
2023-09-02T10:00,14.8,87,0.10,0.00,2.2,275,9.0,14.4
2023-09-02T11:00,15.4,78,0.00,0.00,13.0,296,21.6,14.3
2023-09-02T12:00,15.9,73,0.00,0.00,13.7,292,26.6,14.5
2023-09-02T13:00,16.3,73,0.00,0.00,12.2,292,23.8,14.7
2023-09-02T14:00,16.2,79,0.00,0.00,13.7,294,23.8,14.6
2023-09-02T15:00,15.2,77,0.00,0.00,14.8,286,24.5,14.7
2023-09-02T16:00,14.5,78,0.00,0.00,16.6,286,27.0,14.0
2023-09-02T17:00,13.7,75,0.00,0.00,15.1,287,26.6,13.9
2023-09-02T18:00,13.3,75,0.00,0.00,13.0,285,23.4,13.7
2023-09-02T19:00,13.2,75,0.00,0.00,8.3,265,20.2,13.6
2023-09-02T20:00,12.9,76,0.00,0.00,3.6,223,13.0,13.4
2023-09-02T21:00,12.7,78,0.00,0.00,6.5,145,10.4,13.2
2023-09-02T22:00,12.8,74,0.00,0.00,7.6,155,12.2,13.2
2023-09-02T23:00,13.0,71,0.00,0.00,10.4,162,16.2,13.2
2023-09-03T00:00,13.0,68,0.00,0.00,8.3,173,18.0,13.3
2023-09-03T01:00,12.7,83,0.40,0.00,14.0,183,22.7,13.3
2023-09-03T02:00,12.3,88,1.20,0.00,17.6,158,27.7,13.3
2023-09-03T03:00,11.9,91,0.90,0.00,21.6,155,32.8,13.0
2023-09-03T04:00,11.8,90,1.00,0.00,26.3,155,40.3,13.2
2023-09-03T05:00,12.2,88,0.80,0.00,23.0,174,41.0,13.3
2023-09-03T06:00,13.5,86,1.20,0.00,27.7,189,43.2,13.2
2023-09-03T07:00,13.8,85,0.70,0.00,28.1,193,43.9,13.4
2023-09-03T08:00,14.4,84,0.20,0.00,31.7,201,50.4,13.5
2023-09-03T09:00,15.3,79,0.20,0.00,24.1,204,40.0,13.8
2023-09-03T10:00,15.7,81,0.00,0.00,25.2,214,40.0,13.8
2023-09-03T11:00,15.4,84,0.00,0.00,22.7,224,40.0,13.9
2023-09-03T12:00,15.4,86,0.10,0.00,18.4,217,38.9,14.0
2023-09-03T13:00,15.0,90,0.50,0.00,16.2,197,29.2,14.1
2023-09-03T14:00,15.0,89,0.80,0.00,19.1,199,29.5,14.1
2023-09-03T15:00,14.9,89,1.20,0.00,19.8,208,31.3,14.1
2023-09-03T16:00,15.2,88,0.80,0.00,19.8,214,31.3,14.2
2023-09-03T17:00,15.5,91,1.10,0.00,26.6,236,41.4,14.3
2023-09-03T18:00,15.6,91,1.70,0.00,31.0,242,48.2,14.1
2023-09-03T19:00,15.6,96,1.30,0.00,34.6,269,53.3,14.2
2023-09-03T20:00,14.9,91,0.30,0.00,27.4,268,52.2,14.1
2023-09-03T21:00,14.7,88,0.00,0.00,27.4,264,45.0,13.9
2023-09-03T22:00,14.2,89,0.00,0.00,22.7,266,42.1,13.9
2023-09-03T23:00,14.0,85,0.00,0.00,23.0,254,40.7,13.8
2023-09-04T00:00,13.8,84,0.00,0.00,19.4,249,38.9,13.8
2023-09-04T01:00,13.8,84,0.00,0.00,19.4,239,30.2,13.8
2023-09-04T02:00,13.7,84,0.00,0.00,18.7,235,30.6,13.8
2023-09-04T03:00,13.6,84,0.00,0.00,14.0,227,27.0,13.7
2023-09-04T04:00,13.2,84,0.00,0.00,10.4,204,22.3,13.7
2023-09-04T05:00,13.8,82,0.00,0.00,13.7,208,22.0,13.8
2023-09-04T06:00,14.7,80,0.00,0.00,16.2,203,25.9,14.0
2023-09-04T07:00,15.0,76,0.00,0.00,20.9,195,33.1,14.0
2023-09-04T08:00,15.4,78,0.00,0.00,24.8,199,39.6,14.1
2023-09-04T09:00,16.0,88,0.80,0.00,29.2,204,45.7,14.2
2023-09-04T10:00,17.0,88,1.20,0.00,33.8,225,52.6,14.4
2023-09-04T11:00,17.1,88,0.80,0.00,35.3,226,55.1,14.5
2023-09-04T12:00,17.7,87,0.60,0.00,36.0,223,56.5,14.9
2023-09-04T13:00,16.8,86,0.20,0.00,37.4,229,59.4,14.9
2023-09-04T14:00,16.2,84,0.20,0.00,42.1,227,66.2,14.8
2023-09-04T15:00,15.8,87,0.30,0.00,38.2,228,67.3,14.5
2023-09-04T16:00,15.4,89,0.30,0.00,36.0,239,59.8,14.6
2023-09-04T17:00,15.5,90,0.60,0.00,34.9,245,56.2,14.6
2023-09-04T18:00,15.3,92,1.90,0.00,23.8,247,48.2,14.7
2023-09-04T19:00,15.2,93,2.80,0.00,18.7,256,36.0,14.0
