latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
65.95256,12.476944,14.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),snowfall (cm),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),soil_temperature_0cm (°C)
2023-10-29T04:00,0.6,99,0.20,0.00,3.6,216,12.6,4.5
2023-10-29T05:00,1.1,95,0.00,0.00,4.0,147,7.9,4.6
2023-10-29T06:00,0.7,90,0.00,0.00,9.4,133,16.2,4.5
2023-10-29T07:00,0.6,92,0.00,0.00,6.1,153,16.2,4.5
2023-10-29T08:00,0.3,89,0.00,0.00,6.5,125,11.2,4.5
2023-10-29T09:00,0.6,88,0.00,0.00,6.5,138,11.9,4.5
2023-10-29T10:00,1.5,84,0.00,0.00,5.0,113,11.9,4.7
2023-10-29T11:00,2.2,78,0.00,0.00,4.3,84,10.1,4.8
2023-10-29T12:00,2.1,76,0.00,0.00,4.7,87,9.7,4.7
2023-10-29T13:00,2.1,74,0.00,0.00,4.7,95,10.1,4.6
2023-10-29T14:00,1.5,78,0.00,0.00,6.8,107,12.6,4.4
2023-10-29T15:00,-0.6,76,0.00,0.00,7.6,115,13.0,4.0
2023-10-29T16:00,-1.3,77,0.00,0.00,7.2,123,13.0,3.9
2023-10-29T17:00,-1.5,75,0.00,0.00,7.2,121,12.2,3.8
2023-10-29T18:00,-0.9,76,0.00,0.00,7.6,118,12.6,3.6
2023-10-29T19:00,-1.1,76,0.00,0.00,7.9,119,13.0,3.5
2023-10-29T20:00,-1.4,74,0.00,0.00,8.3,121,14.4,3.4
2023-10-29T21:00,-1.2,74,0.00,0.00,7.6,119,13.0,3.4
2023-10-29T22:00,-1.6,74,0.00,0.00,8.3,116,14.4,3.4
2023-10-29T23:00,-1.4,72,0.00,0.00,8.6,113,14.8,3.3
2023-10-30T00:00,-1.1,74,0.00,0.00,7.9,115,13.3,3.2
2023-10-30T01:00,-1.2,71,0.00,0.00,7.6,109,13.7,3.2
2023-10-30T02:00,-1.4,71,0.00,0.00,8.3,111,14.0,3.1
2023-10-30T03:00,-2.9,70,0.00,0.00,7.9,124,14.8,3.0
2023-10-30T04:00,-1.4,72,0.00,0.00,7.6,118,14.0,3.0
2023-10-30T05:00,-1.3,77,0.00,0.00,8.3,116,14.4,3.0
2023-10-30T06:00,-1.0,76,0.00,0.00,8.6,122,16.2,2.9
2023-10-30T07:00,-1.1,73,0.00,0.00,9.0,120,15.8,2.9
2023-10-30T08:00,-1.1,71,0.00,0.00,9.7,122,18.4,3.0
2023-10-30T09:00,-1.0,69,0.00,0.00,7.6,139,16.9,3.2
2023-10-30T10:00,0.1,67,0.00,0.00,8.3,159,15.5,3.4
2023-10-30T11:00,0.1,65,0.00,0.00,8.6,155,17.6,3.5
2023-10-30T12:00,0.9,70,0.00,0.00,10.1,170,20.2,3.6
2023-10-30T13:00,0.1,68,0.00,0.00,9.0,176,19.1,3.6
2023-10-30T14:00,-0.2,69,0.00,0.00,7.9,160,17.6,3.4
2023-10-30T15:00,-1.0,67,0.00,0.00,8.6,157,16.6,3.1
2023-10-30T16:00,-1.4,66,0.00,0.00,8.3,158,16.6,3.0
2023-10-30T17:00,-1.3,66,0.00,0.00,8.3,149,15.1,2.9
2023-10-30T18:00,-1.5,67,0.00,0.00,7.9,135,15.1,2.8
2023-10-30T19:00,-1.8,65,0.00,0.00,8.6,98,15.8,2.7
2023-10-30T20:00,-2.4,67,0.00,0.00,9.4,107,17.6,2.7
2023-10-30T21:00,-1.6,68,0.00,0.00,7.9,110,14.4,2.6
2023-10-30T22:00,-1.8,69,0.00,0.00,6.5,101,13.3,2.6
2023-10-30T23:00,-1.8,70,0.00,0.00,6.1,93,11.5,2.5
2023-10-31T00:00,-2.1,69,0.00,0.00,6.5,96,13.3,2.5
2023-10-31T01:00,-3.1,70,0.00,0.00,6.1,94,11.2,2.4
2023-10-31T02:00,-2.3,69,0.00,0.00,6.5,95,11.2,2.5
2023-10-31T03:00,-2.9,66,0.00,0.00,7.2,80,13.3,2.2
2023-10-31T04:00,-2.5,65,0.00,0.00,7.6,69,14.0,2.3
2023-10-31T05:00,-3.5,65,0.00,0.00,7.9,67,14.4,2.3
2023-10-31T06:00,-3.8,65,0.00,0.00,7.9,61,14.4,2.2
2023-10-31T07:00,-3.2,63,0.00,0.00,8.3,62,15.1,2.2
2023-10-31T08:00,-2.6,62,0.00,0.00,7.9,55,15.5,2.3
2023-10-31T09:00,-3.0,58,0.00,0.00,8.6,60,16.9,2.6
2023-10-31T10:00,-3.8,55,0.00,0.00,7.9,47,16.9,3.0
2023-10-31T11:00,-3.2,51,0.00,0.00,7.9,80,16.6,3.2
2023-10-31T12:00,-1.3,51,0.00,0.00,6.8,52,16.9,3.4
2023-10-31T13:00,-0.2,51,0.00,0.00,6.8,23,15.1,3.3
2023-10-31T14:00,-1.8,55,0.00,0.00,6.5,52,14.0,3.1
2023-10-31T15:00,-1.5,55,0.00,0.00,7.9,75,16.2,2.7
2023-10-31T16:00,-1.8,53,0.00,0.00,9.7,85,19.8,2.7
2023-10-31T17:00,-1.5,52,0.00,0.00,10.4,85,21.6,2.7
2023-10-31T18:00,-1.7,53,0.00,0.00,8.6,82,19.1,2.6
2023-10-31T19:00,-2.7,52,0.00,0.00,12.2,98,24.8,2.6
2023-10-31T20:00,-2.7,54,0.00,0.00,14.4,100,28.4,2.6
2023-10-31T21:00,-1.6,58,0.00,0.00,12.2,91,26.3,2.5
2023-10-31T22:00,-2.3,59,0.00,0.00,9.4,67,24.8,2.5
2023-10-31T23:00,-1.6,60,0.00,0.00,12.6,88,24.8,2.6
2023-11-01T00:00,-1.5,58,0.00,0.00,14.4,90,29.5,2.5
2023-11-01T01:00,-1.7,60,0.00,0.00,13.0,71,29.5,2.5
2023-11-01T02:00,-1.9,64,0.00,0.00,11.9,58,25.9,2.6
2023-11-01T03:00,-1.9,65,0.00,0.00,12.2,59,25.2,2.6
2023-11-01T04:00,-0.5,65,0.00,0.00,13.3,65,26.3,2.6
2023-11-01T05:00,0.1,63,0.00,0.00,15.5,69,31.0,2.7
2023-11-01T06:00,0.3,66,0.00,0.00,15.5,65,33.8,2.6
2023-11-01T07:00,0.4,68,0.00,0.00,12.6,53,30.6,2.6
2023-11-01T08:00,0.1,66,0.00,0.00,12.6,53,27.7,2.7
2023-11-01T09:00,0.9,65,0.00,0.00,12.6,44,25.9,3.0
2023-11-01T10:00,0.6,63,0.00,0.00,15.1,51,31.3,3.3
2023-11-01T11:00,0.6,62,0.00,0.00,14.0,50,31.0,3.4
2023-11-01T12:00,0.4,63,0.00,0.00,8.6,18,24.8,3.6
2023-11-01T13:00,1.4,63,0.00,0.00,7.6,15,18.4,3.5
2023-11-01T14:00,1.0,66,0.00,0.00,9.7,41,19.4,3.4
2023-11-01T15:00,0.2,66,0.00,0.00,11.2,49,23.0,3.2
2023-11-01T16:00,0.1,68,0.00,0.00,11.2,47,22.3,3.2
2023-11-01T17:00,0.9,69,0.00,0.00,11.5,52,22.7,3.2
2023-11-01T18:00,0.2,63,0.00,0.00,19.1,97,38.9,3.1
2023-11-01T19:00,1.3,61,0.00,0.00,20.9,97,43.9,3.1
2023-11-01T20:00,2.3,60,0.00,0.00,23.4,102,48.6,3.0
2023-11-01T21:00,1.3,59,0.00,0.00,25.6,102,52.2,2.9
2023-11-01T22:00,2.3,57,0.00,0.00,29.2,105,57.6,2.9
2023-11-01T23:00,1.2,57,0.00,0.00,29.2,104,57.2,2.9
2023-11-02T00:00,0.4,57,0.00,0.00,27.0,101,57.2,3.0
2023-11-02T01:00,0.6,58,0.00,0.00,18.0,94,54.4,3.1
2023-11-02T02:00,0.5,60,0.00,0.00,14.0,65,39.6,3.2
2023-11-02T03:00,0.3,59,0.00,0.00,12.2,37,28.4,3.2
2023-11-02T04:00,0.2,58,0.00,0.00,12.6,23,29.2,3.2
2023-11-02T05:00,0.6,60,0.00,0.00,12.2,3,28.1,3.2
2023-11-02T06:00,0.8,60,0.00,0.00,13.0,27,27.7,3.0
2023-11-02T07:00,0.8,57,0.00,0.00,18.4,80,40.3,3.0
2023-11-02T08:00,1.6,54,0.00,0.00,32.4,111,66.6,3.2
2023-11-02T09:00,1.3,52,0.00,0.00,32.0,114,66.6,3.5
2023-11-02T10:00,1.5,52,0.00,0.00,27.7,113,67.0,3.7
2023-11-02T11:00,3.1,52,0.00,0.00,33.5,111,70.2,3.9
2023-11-02T12:00,1.8,52,0.00,0.00,40.7,116,81.0,4.1
2023-11-02T13:00,2.3,52,0.00,0.00,38.9,120,77.8,4.1
2023-11-02T14:00,1.5,56,0.00,0.00,35.3,122,73.8,4.0
2023-11-02T15:00,1.3,57,0.00,0.00,34.9,122,72.7,3.8
2023-11-02T16:00,1.2,56,0.00,0.00,37.1,122,72.4,3.7
2023-11-02T17:00,2.2,57,0.00,0.00,33.5,120,74.5,3.8
2023-11-02T18:00,2.6,59,0.00,0.00,38.5,117,76.0,3.8
2023-11-02T19:00,2.4,60,0.00,0.00,37.8,118,77.8,3.9
2023-11-02T20:00,2.3,61,0.00,0.00,34.2,124,72.4,4.0
2023-11-02T21:00,2.9,61,0.00,0.00,35.3,121,69.1,4.1
2023-11-02T22:00,2.5,60,0.00,0.00,34.6,123,70.2,4.1
2023-11-02T23:00,3.1,60,0.00,0.00,32.4,122,66.6,4.1
2023-11-03T00:00,2.9,61,0.00,0.00,34.2,124,67.7,4.4
2023-11-03T01:00,3.1,61,0.00,0.00,34.9,124,68.4,4.4
2023-11-03T02:00,2.8,60,0.00,0.00,34.2,119,67.3,4.4
2023-11-03T03:00,2.8,60,0.00,0.00,31.3,115,64.4,4.3
2023-11-03T04:00,3.3,60,0.00,0.00,31.3,119,61.6,4.3
2023-11-03T05:00,3.2,60,0.00,0.00,29.9,117,60.8,4.4
2023-11-03T06:00,3.1,61,0.00,0.00,29.5,119,60.1,4.3
2023-11-03T07:00,3.4,62,0.00,0.00,29.9,115,59.8,4.2
2023-11-03T08:00,3.7,62,0.00,0.00,29.5,111,58.3,4.2
2023-11-03T09:00,3.6,61,0.00,0.00,29.2,116,56.5,4.3
2023-11-03T10:00,3.7,61,0.00,0.00,30.6,121,59.4,4.4
2023-11-03T11:00,3.8,60,0.00,0.00,31.0,110,61.2,4.6
2023-11-03T12:00,3.4,61,0.00,0.00,32.0,117,63.4,4.6
2023-11-03T13:00,3.8,61,0.00,0.00,35.3,121,69.5,4.5
2023-11-03T14:00,3.2,62,0.00,0.00,31.3,108,69.8,4.4
2023-11-03T15:00,3.8,63,0.00,0.00,31.0,112,65.9,4.4
2023-11-03T16:00,3.9,63,0.00,0.00,28.8,110,65.9,4.3
2023-11-03T17:00,3.8,62,0.00,0.00,39.6,114,79.6,4.4
2023-11-03T18:00,4.1,62,0.00,0.00,43.9,111,86.4,4.4
2023-11-03T19:00,3.7,62,0.00,0.00,45.0,113,87.8,4.5
2023-11-03T20:00,3.9,61,0.00,0.00,47.9,110,92.9,4.5
2023-11-03T21:00,3.3,60,0.00,0.00,51.8,111,100.8,4.7
2023-11-03T22:00,3.9,61,0.00,0.00,51.5,111,102.6,4.6
2023-11-03T23:00,3.1,61,0.00,0.00,52.6,115,102.2,4.7
2023-11-04T00:00,3.8,60,0.00,0.00,50.0,120,105.5,4.8
2023-11-04T01:00,3.3,58,0.00,0.00,24.8,119,96.1,4.7
2023-11-04T02:00,2.8,60,0.00,0.00,23.4,108,52.9,4.7
2023-11-04T03:00,2.6,63,0.00,0.00,40.0,104,83.5,4.7
2023-11-04T04:00,2.5,63,0.00,0.00,33.8,115,84.2,4.8
2023-11-04T05:00,2.0,61,0.00,0.00,32.4,115,70.2,4.9
2023-11-04T06:00,2.2,61,0.00,0.00,33.8,117,69.5,5.0
2023-11-04T07:00,2.8,62,0.00,0.00,35.6,120,71.6,4.9
2023-11-04T08:00,2.6,62,0.00,0.00,35.6,120,70.6,5.0
2023-11-04T09:00,2.8,66,0.20,0.00,41.8,111,82.1,5.0
2023-11-04T10:00,2.7,69,0.40,0.00,43.2,111,87.8,5.1
2023-11-04T11:00,3.5,66,0.30,0.00,43.9,113,86.0,5.1
2023-11-04T12:00,3.7,63,0.20,0.00,41.4,110,85.7,5.0
2023-11-04T13:00,3.6,63,0.10,0.00,45.0,111,87.5,5.0
2023-11-04T14:00,2.6,64,0.00,0.00,45.0,113,87.8,5.0
2023-11-04T15:00,2.7,63,0.10,0.00,47.5,118,91.8,5.1
2023-11-04T16:00,2.0,66,0.20,0.00,50.4,118,97.2,5.0
2023-11-04T17:00,1.5,69,0.50,0.00,49.3,123,100.1,4.9
2023-11-04T18:00,1.9,64,0.40,0.00,49.0,122,98.6,4.9
2023-11-04T19:00,1.4,62,0.00,0.00,47.2,120,95.8,4.7
2023-11-04T20:00,2.1,64,0.00,0.00,47.2,117,92.9,4.7
2023-11-04T21:00,2.6,64,0.00,0.00,48.6,121,97.2,4.9
2023-11-04T22:00,2.4,64,0.00,0.00,46.4,122,94.0,5.0
2023-11-04T23:00,2.5,65,0.00,0.00,45.0,120,88.6,5.0
2023-11-05T00:00,2.9,63,0.00,0.00,39.6,120,86.8,4.9
2023-11-05T01:00,3.7,63,0.00,0.00,38.2,124,76.7,5.0
2023-11-05T02:00,4.5,63,0.00,0.00,38.2,120,75.2,5.1
2023-11-05T03:00,3.9,62,0.00,0.00,37.1,120,76.0,5.1
2023-11-05T04:00,5.4,62,0.00,0.00,33.5,124,72.4,5.0
2023-11-05T05:00,5.4,62,0.00,0.00,33.5,122,65.9,5.0
2023-11-05T06:00,5.2,60,0.00,0.00,36.0,123,69.5,5.1
2023-11-05T07:00,5.0,61,0.00,0.00,37.1,126,72.7,5.1
2023-11-05T08:00,5.3,61,0.00,0.00,34.9,124,71.3,5.1
2023-11-05T09:00,6.0,61,0.00,0.00,33.1,120,67.3,5.2
2023-11-05T10:00,6.3,61,0.00,0.00,31.7,123,63.7,5.4
2023-11-05T11:00,6.3,61,0.00,0.00,29.5,125,61.2,5.4
2023-11-05T12:00,6.4,62,0.00,0.00,26.3,122,54.7,5.7
2023-11-05T13:00,5.8,63,0.00,0.00,27.0,123,51.8,5.4
2023-11-05T14:00,6.7,63,0.00,0.00,25.2,124,51.8,5.0
2023-11-05T15:00,5.7,65,0.00,0.00,23.0,121,48.2,4.8
2023-11-05T16:00,5.5,66,0.00,0.00,22.7,121,44.3,4.7
2023-11-05T17:00,4.9,66,0.00,0.00,20.2,129,43.2,4.5
2023-11-05T18:00,5.1,68,0.00,0.00,15.5,132,37.8,4.6
2023-11-05T19:00,4.3,69,0.00,0.00,10.4,122,29.2,4.7
2023-11-05T20:00,2.1,70,0.00,0.00,11.5,119,23.0,4.8
2023-11-05T21:00,3.3,70,0.00,0.00,12.2,127,25.9,4.7
2023-11-05T22:00,3.2,71,0.00,0.00,10.8,130,24.1,4.6
2023-11-05T23:00,1.8,70,0.00,0.00,9.4,127,21.2,4.8
2023-11-06T00:00,3.4,71,0.00,0.00,6.5,70,15.1,5.1
2023-11-06T01:00,3.3,71,0.00,0.00,7.9,110,15.1,5.2
2023-11-06T02:00,3.4,70,0.00,0.00,7.9,114,15.8,5.2
2023-11-06T03:00,3.4,71,0.00,0.00,8.3,119,16.9,5.1
2023-11-06T04:00,3.9,71,0.00,0.00,7.6,118,16.6,5.0
2023-11-06T05:00,3.2,82,0.10,0.00,6.1,96,15.1,5.1
2023-11-06T06:00,3.4,87,0.50,0.00,9.0,113,17.6,5.1
2023-11-06T07:00,3.4,88,0.20,0.00,10.1,121,19.4,5.2
2023-11-06T08:00,3.8,88,0.20,0.00,9.7,127,19.4,5.4
2023-11-06T09:00,4.2,87,0.40,0.00,8.6,131,18.0,5.4
2023-11-06T10:00,4.3,88,0.10,0.00,7.6,131,16.2,5.6
2023-11-06T11:00,4.9,87,0.20,0.00,8.3,130,15.1,5.7
2023-11-06T12:00,4.5,87,0.10,0.00,13.3,141,15.1,5.7
2023-11-06T13:00,4.6,83,0.00,0.00,10.1,143,16.9,5.8
2023-11-06T14:00,4.7,82,0.00,0.00,11.2,138,17.3,5.7
2023-11-06T15:00,4.6,83,0.00,0.00,6.8,113,12.2,5.5
2023-11-06T16:00,4.2,81,0.00,0.00,7.2,117,12.2,5.4
2023-11-06T17:00,4.9,80,0.00,0.00,7.6,113,13.0,5.3
2023-11-06T18:00,4.9,80,0.00,0.00,7.2,118,13.3,5.3
2023-11-06T19:00,5.0,79,0.00,0.00,6.5,119,12.2,5.3
2023-11-06T20:00,5.0,79,0.00,0.00,5.8,108,11.9,5.4
2023-11-06T21:00,4.6,78,0.00,0.00,5.0,100,8.6,5.5
2023-11-06T22:00,4.6,78,0.00,0.00,5.0,97,9.0,5.5
2023-11-06T23:00,4.5,78,0.00,0.00,4.3,104,8.6,5.4
2023-11-07T00:00,4.6,90,0.00,0.00,5.0,118,8.3,5.6
2023-11-07T01:00,4.5,90,0.30,0.00,5.4,106,9.7,5.5
2023-11-07T02:00,4.2,90,0.20,0.00,5.4,95,10.1,5.5
2023-11-07T03:00,4.2,93,0.30,0.00,5.4,65,10.4,5.6
2023-11-07T04:00,4.4,93,0.60,0.00,6.1,51,11.2,5.6
2023-11-07T05:00,4.4,93,0.40,0.00,7.2,55,12.6,5.6
2023-11-07T06:00,4.6,92,0.50,0.00,6.1,65,12.2,5.6
2023-11-07T07:00,4.4,91,0.00,0.00,5.4,55,11.2,5.6
2023-11-07T08:00,4.7,92,0.10,0.00,5.0,55,9.4,5.5
2023-11-07T09:00,4.6,94,0.20,0.00,4.0,65,7.9,5.7
2023-11-07T10:00,5.0,95,0.10,0.00,4.3,85,7.6,5.8
2023-11-07T11:00,4.9,95,0.10,0.00,4.7,80,7.9,6.0
2023-11-07T12:00,4.9,95,0.10,0.00,4.7,86,7.9,6.0
2023-11-07T13:00,4.7,95,0.10,0.00,4.0,84,8.3,5.8
2023-11-07T14:00,4.3,94,0.10,0.00,3.6,68,6.8,5.7
2023-11-07T15:00,4.2,94,0.10,0.00,4.3,61,7.6,5.4
2023-11-07T16:00,4.6,93,0.10,0.00,4.3,53,8.3,5.4
2023-11-07T17:00,4.3,93,0.00,0.00,5.0,57,9.0,5.2
2023-11-07T18:00,4.1,92,0.00,0.00,4.0,79,9.0,5.1
2023-11-07T19:00,3.9,92,0.00,0.00,2.9,85,7.2,4.8
2023-11-07T20:00,4.4,91,0.00,0.00,3.2,103,5.8,4.8
2023-11-07T21:00,4.7,88,0.00,0.00,3.6,112,6.5,4.8
2023-11-07T22:00,4.5,89,0.00,0.00,4.0,86,7.2,4.8
2023-11-07T23:00,4.5,87,0.00,0.00,4.3,97,7.9,5.0
2023-11-08T00:00,4.2,88,0.00,0.00,4.7,123,8.6,5.0
2023-11-08T01:00,4.3,87,0.00,0.00,4.7,120,8.6,5.1
2023-11-08T02:00,4.5,87,0.00,0.00,5.0,95,9.0,5.2
2023-11-08T03:00,4.7,88,0.00,0.00,5.0,67,9.7,5.3
2023-11-08T04:00,4.4,86,0.00,0.00,5.4,97,9.7,5.4
2023-11-08T05:00,4.5,84,0.00,0.00,6.1,85,11.2,5.5
2023-11-08T06:00,4.1,82,0.00,0.00,5.0,100,10.8,5.4
2023-11-08T07:00,4.2,81,0.00,0.00,4.7,117,9.0,5.4
2023-11-08T08:00,4.0,81,0.00,0.00,6.5,108,11.5,5.3
2023-11-08T09:00,4.2,81,0.00,0.00,5.4,114,10.1,5.4
2023-11-08T10:00,4.7,80,0.00,0.00,5.4,111,10.1,5.7
2023-11-08T11:00,4.7,79,0.00,0.00,5.4,104,10.1,6.0
2023-11-08T12:00,4.6,80,0.00,0.00,4.0,135,8.6,5.9
2023-11-08T13:00,4.5,82,0.00,0.00,5.8,109,10.1,5.8
2023-11-08T14:00,4.3,82,0.00,0.00,5.8,99,11.5,5.5
2023-11-08T15:00,4.2,80,0.00,0.00,5.0,108,9.7,5.2
2023-11-08T16:00,4.5,80,0.00,0.00,4.7,113,9.4,5.2
2023-11-08T17:00,3.9,80,0.00,0.00,4.3,106,8.6,5.1
2023-11-08T18:00,4.0,80,0.00,0.00,7.6,132,13.7,4.9
2023-11-08T19:00,4.0,80,0.00,0.00,5.8,130,14.0,4.9
2023-11-08T20:00,4.0,81,0.00,0.00,6.1,78,11.9,4.8
2023-11-08T21:00,3.8,81,0.00,0.00,6.5,105,11.5,4.8
2023-11-08T22:00,3.5,76,0.00,0.00,10.8,94,20.2,4.7
2023-11-08T23:00,4.1,71,0.00,0.00,12.2,115,24.1,4.4
2023-11-09T00:00,3.1,66,0.00,0.00,14.8,120,29.2,4.2
2023-11-09T01:00,2.7,67,0.00,0.00,14.0,121,30.2,4.1
2023-11-09T02:00,3.9,66,0.00,0.00,15.1,118,29.9,4.1
2023-11-09T03:00,3.3,65,0.00,0.00,17.6,123,34.9,4.2
2023-11-09T04:00,3.5,65,0.00,0.00,18.0,126,35.6,4.3
2023-11-09T05:00,2.5,67,0.00,0.00,17.6,127,36.0,4.3
2023-11-09T06:00,1.7,68,0.00,0.00,15.1,117,36.4,4.1
2023-11-09T07:00,2.2,68,0.00,0.00,15.1,123,31.3,4.0
2023-11-09T08:00,1.6,68,0.00,0.00,15.8,136,32.0,3.9
2023-11-09T09:00,2.2,67,0.00,0.00,11.9,126,29.9,4.2
2023-11-09T10:00,1.6,68,0.00,0.00,8.3,63,23.8,4.5
2023-11-09T11:00,5.5,66,0.00,0.00,14.4,120,28.1,4.8
2023-11-09T12:00,5.6,65,0.00,0.00,17.6,128,33.8,5.1
2023-11-09T13:00,5.0,65,0.00,0.00,21.6,126,40.7,5.0
2023-11-09T14:00,4.9,67,0.00,0.00,21.6,125,41.0,4.7
2023-11-09T15:00,5.1,68,0.00,0.00,21.6,129,42.1,4.7
2023-11-09T16:00,5.0,68,0.00,0.00,20.9,133,40.7,4.6
2023-11-09T17:00,5.0,69,0.00,0.00,18.7,129,38.9,4.5
2023-11-09T18:00,4.8,69,0.00,0.00,20.2,127,38.9,4.4
2023-11-09T19:00,4.3,68,0.00,0.00,16.9,125,41.8,4.4
2023-11-09T20:00,3.9,69,0.00,0.00,14.4,108,34.9,4.4
2023-11-09T21:00,4.7,68,0.00,0.00,14.8,115,31.7,4.3
2023-11-09T22:00,4.3,70,0.00,0.00,9.0,58,31.0,4.3
2023-11-09T23:00,3.9,72,0.00,0.00,8.3,56,19.4,4.3
2023-11-10T00:00,3.1,69,0.00,0.00,11.2,92,23.8,4.3
2023-11-10T01:00,3.1,71,0.00,0.00,10.1,22,23.4,4.2
2023-11-10T02:00,3.0,71,0.00,0.00,9.0,71,20.2,4.2
2023-11-10T03:00,2.8,66,0.00,0.00,12.6,93,28.4,4.0
2023-11-10T04:00,2.3,65,0.00,0.00,16.2,105,31.7,4.0
2023-11-10T05:00,3.0,65,0.00,0.00,15.1,98,32.4,4.0
2023-11-10T06:00,2.9,65,0.00,0.00,13.3,90,33.5,3.9
2023-11-10T07:00,3.4,67,0.00,0.00,11.5,69,27.0,3.9
2023-11-10T08:00,1.2,66,0.00,0.00,13.3,93,27.0,3.9
2023-11-10T09:00,3.4,65,0.00,0.00,11.5,92,24.8,4.0
2023-11-10T10:00,3.3,63,0.00,0.00,11.5,85,24.5,4.2
2023-11-10T11:00,4.3,61,0.00,0.00,11.5,89,24.8,4.4
2023-11-10T12:00,4.5,61,0.00,0.00,12.6,87,27.0,4.1
2023-11-10T13:00,4.4,62,0.00,0.00,12.2,75,25.9,4.0
2023-11-10T14:00,1.5,65,0.00,0.00,10.8,69,24.5,3.9
2023-11-10T15:00,1.9,63,0.00,0.00,16.6,94,32.8,3.6
2023-11-10T16:00,1.6,63,0.00,0.00,19.4,98,38.5,3.6
2023-11-10T17:00,0.5,62,0.00,0.00,24.1,105,46.8,3.6
2023-11-10T18:00,2.5,61,0.00,0.00,27.0,109,51.5,3.6
2023-11-10T19:00,0.8,59,0.00,0.00,29.2,109,55.8,3.6
2023-11-10T20:00,2.6,58,0.00,0.00,31.0,110,59.4,3.6
2023-11-10T21:00,2.5,57,0.00,0.00,33.5,112,64.1,3.5
2023-11-10T22:00,2.1,56,0.00,0.00,34.9,111,66.6,3.5
2023-11-10T23:00,1.9,53,0.00,0.00,34.6,111,67.0,3.5
2023-11-11T00:00,1.4,49,0.00,0.00,35.6,114,68.8,3.6
2023-11-11T01:00,2.1,49,0.00,0.00,34.2,113,68.4,3.6
2023-11-11T02:00,1.7,47,0.00,0.00,33.5,114,66.2,3.6
2023-11-11T03:00,1.3,45,0.00,0.00,35.6,114,69.1,3.4
2023-11-11T04:00,1.6,46,0.00,0.00,33.1,114,69.1,3.4
2023-11-11T05:00,1.9,47,0.00,0.00,26.6,109,64.8,3.3
2023-11-11T06:00,1.3,48,0.00,0.00,27.7,112,59.0,3.2
2023-11-11T07:00,1.4,49,0.00,0.00,31.0,117,64.1,3.3
2023-11-11T08:00,1.7,51,0.00,0.00,29.2,115,61.9,3.3
2023-11-11T09:00,1.7,50,0.00,0.00,30.2,116,61.9,3.5
2023-11-11T10:00,2.2,49,0.00,0.00,31.3,113,64.4,3.7
2023-11-11T11:00,3.3,49,0.00,0.00,35.3,119,70.6,3.8
2023-11-11T12:00,3.1,49,0.00,0.00,30.6,111,70.9,3.9
2023-11-11T13:00,2.7,50,0.00,0.00,26.3,114,63.0,3.9
2023-11-11T14:00,1.5,51,0.00,0.00,22.0,107,56.2,3.7
2023-11-11T15:00,1.8,51,0.00,0.00,29.5,110,61.2,3.6
2023-11-11T16:00,1.1,52,0.00,0.00,34.2,116,68.8,3.5
2023-11-11T17:00,1.1,55,0.00,0.00,34.2,115,69.8,3.5
2023-11-11T18:00,0.8,57,0.00,0.00,35.6,119,71.6,3.5
2023-11-11T19:00,0.6,58,0.00,0.00,38.2,116,75.6,3.5
2023-11-11T20:00,1.0,59,0.00,0.00,40.3,116,78.5,3.5
2023-11-11T21:00,1.2,56,0.00,0.00,40.7,115,82.1,3.4
2023-11-11T22:00,1.9,58,0.00,0.00,40.3,115,78.5,3.4
2023-11-11T23:00,1.6,57,0.00,0.00,40.7,114,78.8,3.4
2023-11-12T00:00,2.3,56,0.00,0.00,38.9,115,77.8,3.5
2023-11-12T01:00,2.8,56,0.00,0.00,36.7,114,74.5,3.5
2023-11-12T02:00,1.1,57,0.00,0.00,36.7,116,70.9,3.5
2023-11-12T03:00,1.6,55,0.00,0.00,38.9,118,74.9,3.4
2023-11-12T04:00,1.3,54,0.00,0.00,36.4,122,74.5,3.5
2023-11-12T05:00,1.1,55,0.00,0.00,35.3,121,70.6,3.5
2023-11-12T06:00,0.8,53,0.00,0.00,38.2,118,74.2,3.3
2023-11-12T07:00,1.5,52,0.00,0.00,36.7,117,73.4,3.3
2023-11-12T08:00,1.0,50,0.00,0.00,34.9,119,70.9,3.3
2023-11-12T09:00,1.5,49,0.00,0.00,34.6,117,68.0,3.4
2023-11-12T10:00,1.2,46,0.00,0.00,36.7,118,71.3,3.6
2023-11-12T11:00,2.2,45,0.00,0.00,35.3,117,71.6,3.7
2023-11-12T12:00,2.1,43,0.00,0.00,33.5,118,69.8,3.8
2023-11-12T13:00,1.7,46,0.00,0.00,28.8,120,65.2,3.6
2023-11-12T14:00,0.8,51,0.00,0.00,26.6,118,55.8,3.4
2023-11-12T15:00,1.8,54,0.00,0.00,27.4,113,54.7,3.4
2023-11-12T16:00,0.3,57,0.00,0.00,25.6,114,52.6,3.3
2023-11-12T17:00,1.2,59,0.00,0.00,23.8,113,50.0,3.2
2023-11-12T18:00,1.2,59,0.00,0.00,23.4,116,47.2,3.2
2023-11-12T19:00,0.9,60,0.00,0.00,23.8,119,46.1,3.1
2023-11-12T20:00,0.1,61,0.00,0.00,24.8,121,48.2,3.1
